what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499554308
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1453499554324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499566032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499579605
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1453499579616
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1453499596976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1453499601168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453499603314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453499603894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453499609464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453499612034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453499612577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499613795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499630284
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1453499630303
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1453499661990
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1453499662528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453499668262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453499668738
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1453499672657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499674104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499675485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499675933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499677709
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1453499677719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499677726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453499710610
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1453499711960
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1453499713241
